,species,id,name,sex,accuracy,birthYear,acquisition,originDate,originLocation,mother,father,transfers,currently,region,status,statusDate,COD,notes,transferDate,transfer,entryDate
858,Beluga,"NOA0002948, SWT-DL-8877",Roxanne,F,e,,Capture,1988-07-17,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to SeaWorld San Antonio (??-Jul-1988)",SeaWorld San Antonio,US,Died,1996-10-01,Acute renal failure,,,US,1988-07-17
859,Beluga,"NOA0002950, SWT-DL-8879",Martina,F,e,,Capture,1988-07-18,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to SeaWorld San Antonio (??-Jul-1988)",SeaWorld San Antonio,US,Died,2009-01-26,Chronic progressive degenerative (...),,,US,1988-07-18
860,Killer Whale; Orca,"NOA0002960, SWF-OO-8801",Katerina,F,a,1988,Born,1988-11-04,SeaWorld Orlando,Katina,Kanduke,SeaWorld Orlando to SeaWorld Aurora (20-Apr-1991) to SeaWorld San Antonio (??-Oct-1994),SeaWorld San Antonio,US,Died,1999-05-05,Probable viral infection,,,US,1988-11-04
861,Bottlenose,"NOA0003060, SWF-TT-9201",Scotia,M,a,1992,Born,1992-06-08,SeaWorld Orlando,Nova,Ralph,SeaWorld Orlando to SeaWorld Aurora (26-Apr-1998) to SeaWorld Orlando (17-Feb-2001) to Discovery Cove Orlando (??-Mar-2003) to SeaWorld San Antonio (03-Apr-2004),SeaWorld San Antonio,US,Died,2014-05-13,"Bronchopneumonia, bronchiectasis",,,US,1992-06-08
862,Bottlenose,"NOA0003065, SWT-TT-9279",,U,a,1992,Born,1992-09-09,SeaWorld San Antonio,Nacha,Guy,,SeaWorld San Antonio,US,Died,1993-06-05,-,,,US,1992-09-09
863,Bottlenose,"NOA0003079, SWT-TT-9377",,M,a,1993,Born,1993-03-29,SeaWorld San Antonio,TT-8429,Guy,,SeaWorld San Antonio,US,Died,1999-05-12,-,,,US,1993-03-29
864,Bottlenose,"NOA0003080, SWT-TT-9378",,M,a,1993,Born,1993-07-25,SeaWorld San Antonio,Puka,Guy,,SeaWorld San Antonio,US,Died,1999-02-13,-,,,US,1993-07-25
865,Killer Whale; Orca,"NOA0003088, SWF-OO-9302",Taku,M,a,1993,Born,1993-09-09,SeaWorld Orlando,Katina,Tilikum,SeaWorld Orlando to SeaWorld San Antonio (17-Nov-2006),SeaWorld San Antonio,US,Died,2007-10-18,Acute pneumonia,,,US,1993-09-09
866,Beluga,"NOA0003082, SWT-DL-9377",,M,a,1993,Born,1993-09-25,SeaWorld San Antonio,Kia,Shadow,,SeaWorld San Antonio,US,Died,1995-02-16,Chronic suppurative osteomyelitis,,,US,1993-09-25
867,Killer Whale; Orca,"NOA0003108, SWT-OO-9476",,U,a,1994,Born,1994-11-20,SeaWorld San Antonio,Haida II,Kotar,,SeaWorld San Antonio,US,Died,1994-12-28,Pneumonia,,,US,1994-11-20
868,Beluga,"NOA0005485, SWT-DL-9576",,F,a,1995,Born,1995-07-19,SeaWorld San Antonio,Martha,Shadow,,SeaWorld San Antonio,US,Died,1998-05-11,-,,,US,1995-07-19
869,Beluga,"NOA0006292, YDL0502",Nico,M,e,1991,Capture,1996-01-01,"White Sea, Russia",,,"White Sea, Russia to Utrish (~ 1996) to La Feria de Chapultepec (??-May-1998) to Georgia Aquarium (17-Oct-2005) to SeaWorld San Antonio (05-Oct-2009)",SeaWorld San Antonio,US,Died,2009-10-31,"Meningoencephalitis, pneumonia",,2005-10-17,Foreign,2005-10-17
870,"White-sided, Pacific","NOA0005640, SWT-LO-9676",Cassie,F,a,1996,Born,1996-10-11,SeaWorld San Antonio,Thetis,Jump-Jump,,SeaWorld San Antonio,US,Died,2005-02-07,Erysipelas septicemia,,,US,1996-10-11
871,Killer Whale; Orca,"NOA0005645, SWF-OO-9601",Unna,F,a,1996,Born,1996-12-27,SeaWorld Orlando,Katina,Tilikum,SeaWorld Orlando to SeaWorld San Antonio (07-Dec-2002),SeaWorld San Antonio,US,Died,2015-12-21,Highly resistant Candida infection,,,US,1996-12-27
872,Bottlenose,"NOA0005739, SWT-TT-9876",,F,a,1998,Born,1998-06-04,SeaWorld San Antonio,Nacha,Capricorn,,SeaWorld San Antonio,US,Died,2000-02-28,-,,,US,1998-06-04
873,Beluga,"NOA0005752, SWT-DL-9876",Olivia,F,a,1998,Born,1998-06-19,SeaWorld San Antonio,Martina,Shadow,,SeaWorld San Antonio,US,Died,2005-04-20,severe acute cranial and cervical trauma,,,US,1998-06-19
874,"White-sided, Pacific","NOA0005858, SWT-LO-9977",,U,a,1999,Born,1999-08-04,SeaWorld San Antonio,,,,SeaWorld San Antonio,US,Died,2002-01-03,Chronic Erysipelas infection,,,US,1999-08-04
875,Bottlenose,"NOA0005863, SWT-TT-9976",Jovi,M,a,1999,Born,1999-08-17,SeaWorld San Antonio,Yoyo,Capricorn,,SeaWorld San Antonio,US,Died,2004-05-30,Severe acute broncho-interstitial pneumonia,,,US,1999-08-17
876,"White-sided, Pacific","NOA0005914, SWT-LO-0076",,F,a,2000,Born,2000-08-15,SeaWorld San Antonio,,,,SeaWorld San Antonio,US,Died,2002-03-31,Systemic histoplasmosis,,,US,2000-08-15
877,Bottlenose,"NOA0005956, SWT-TT-0177",Max,M,a,2001,Born,2001-04-22,SeaWorld San Antonio,Mattie,Kai(T.t. gilli),,SeaWorld San Antonio,US,Died,2006-07-04,-,,,US,2001-04-22
878,Bottlenose,"NOA0006137, SWT-TT-0376",Yoki,F,a,2003,Born,2003-07-29,SeaWorld San Antonio,Yoyo,Kai(T.t. gilli),,SeaWorld San Antonio,US,Died,2004-08-26,-,,,US,2003-07-29
879,"White-sided, Pacific","NOA0006147, SWT-LO-0376",Dart,M,a,2003,Born,2003-09-08,SeaWorld San Antonio,Lorelai,"A.I., Arrow",,SeaWorld San Antonio,US,Died,2016-02-05,-,"Conceived via artificial insemination, the sire (Arrow) lives at Kamogawa Sea World in Japan",,US,2003-09-08
880,"White-sided, Pacific","NOA0006152, SWT-LO-0377",Jet,M,a,2003,Born,2003-09-11,SeaWorld San Antonio,Betty,"A.I., Arrow",,SeaWorld San Antonio,US,Died,2004-11-29,Peracute intestinal torsion,"Conceived via artificial insemination, the sire (Arrow) lives at Kamogawa Sea World in Japan",,US,2003-09-11
881,Bottlenose,"NOA0006242, SWT-TT-0576",Rio,M,a,2005,Born,2005-01-04,SeaWorld San Antonio,Puka,,,SeaWorld San Antonio,US,Died,2006-05-10,Acute respiratory disease,,,US,2005-01-04
882,Killer Whale; Orca,"NOA0006295, SWT-OO-0576",Halyn,F,a,2005,Born,2005-10-09,SeaWorld San Antonio,Kayla,,,SeaWorld San Antonio,US,Died,2008-06-15,Acute encephalitis,,,US,2005-10-09
883,Beluga,"NOA0006497, SWT-DL-0876",Whisper's Calf,F,a,2008,Born,2008-07-27,SeaWorld San Antonio,Whisper,Nanuq,,SeaWorld San Antonio,US,Died,2008-08-27,Acute bacterial pneumonia,,,US,2008-07-27
884,Beluga,"NOA0006540, SWT-DL-0976",Bella,F,a,2009,Born,2009-06-12,SeaWorld San Antonio,Crissy,"A.I., Nanuq",,SeaWorld San Antonio,US,Died,2013-08-25,Acute cerebral edema,,,US,2009-06-12
885,Beluga,"NOA0006540, SWT-DL-0976",Crissy's Calf,F,a,2009,Stillbirth,2009-06-12,SeaWorld San Antonio,Crissy,"A.I., Nanuq",,SeaWorld San Antonio,US,Stillbirth,2009-06-12,Twin birth; conceived by artificial insemination.,,,US,2009-06-12
886,Bottlenose,"NOA0006688, SWT-TT-1077",Naiya,F,a,2010,Born,2010-09-29,SeaWorld San Antonio,Nikki,"A.I., Stein",,SeaWorld San Antonio,US,Died,2013-05-31,Occlusive fungal tracheitis,Conceived by artificial insemination; sex selected.,,US,2010-09-29
887,Beluga,"NOA0010095, SWT-Dl-1377",Stella,F,a,2013,Born,2013-07-26,SeaWorld San Antonio,Crissy,Imaq,,SeaWorld San Antonio,US,Died,2015-11-13,Non-suppurative encephalitis,,,US,2013-07-26
888,Bottlenose,"NOA0002653, SWC-TT-7602",Doc,M,e,1946,Capture,1952-01-01,Unknown,,,Unknown to Quinlan Marine Attractions (??-???-1952) to SeaWorld (11-Sep-1976) to SeaWorld Aurora (??-???-????) to SeaWorld San Diego (??-???-????),SeaWorld San Diego,US,Died,1984-06-28,"Old age, liver cirrhosis","Aged animal acquired from Ralph Quinlan, general history within Sea World is unknown to Ceta-Base",,US,1952-01-01
889,Bottlenose,NOA0002850,Spray,F,e,1956,Capture,1960-05-23,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Marineland of the Pacific (23-May-1960) to SeaWorld San Diego (10-Feb-1987)",SeaWorld San Diego,US,Died,1996-02-24,Euthanasia,,,US,1960-05-23
890,Bottlenose,NOA0002853,Zippy,M,e,1956,Capture,1960-06-02,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Marineland of the Pacific (02-Jun-1960) to SeaWorld San Diego (10-Feb-1987)",SeaWorld San Diego,US,Died,1999-04-05,Euthanasia,,,US,1960-06-02
891,Bottlenose,NOA0002854,Echo,F,e,1958,Capture,1963-01-01,"Atlantic Ocean, US",,,"Atlantic Ocean, Unknown to Sealand of Cape Cod (??-???-1963) to Mystic Aquarium (~ 1973?) to Aquarium of Niagara Falls (28-Jul-1975) to Marineland of the Pacific (26-Aug-1983) to SeaWorld San Diego (10-Feb-1987)",SeaWorld San Diego,US,Died,1987-02-24,Hepatic necrosis,"Echo was previously named ""Gabrielle"" (prior to Marineland)",,US,1963-01-01
892,"White-sided, Pacific",NOA0002555,,U,e,,Capture,1963-01-01,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (??-???-1963)",SeaWorld San Diego,US,Died,1974-11-01,Old age,,,US,1963-01-01
893,Killer Whale; Orca,"NOA0002516, 51",Shamu,F,e,1961,Capture,1965-10-31,"Puget Sound, Pacific NW",,,"Puget Sound, Pacific NW to Sea Pen, Puget Sound (01-Nov-1965) to SeaWorld San Diego (20-Dec-1965)",SeaWorld San Diego,US,Died,1971-08-23,"Septicemia, uterine infection",,,US,1965-10-31
894,Bottlenose,"NOA0002849,",Splash,F,e,,Capture,1966-03-29,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Marineland of the Pacific (29-Mar-1966) to SeaWorld San Diego (10-Feb-1987)",SeaWorld San Diego,US,Died,1987-08-12,Interstitial pneumonia,,,US,1966-03-29
895,"Pilot, Short-fin","NOA0002921, SWC-GM-8726",Bubbles,F,e,1963,Capture,1966-09-06,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to Marineland of the Pacific (06-Sep-1966) to SeaWorld San Diego (19-Feb-1987)",SeaWorld San Diego,US,Died,2016-06-09,chronic myocardial degeneration and fibrosis,,,US,1966-09-06
896,Bottlenose,"NOA0002577, PB716",Pb,U,e,,Capture,1967-01-01,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (??-???-1967)",SeaWorld San Diego,US,Died,1976-03-25,Old age,,,US,1967-01-01
897,Bottlenose,"NOA0002561, 718",Tina,F,e,,Capture,1967-01-01,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to SeaWorld San Diego (??-???-1967)",SeaWorld San Diego,US,Died,1977-12-31,"Pneumonia, pancreatitis",,,US,1967-01-01
898,Killer Whale; Orca,"NOA0002517, 94",Kandu,F,e,1966,Capture,1967-02-15,"Puget Sound, Pacific NW",,,"Puget Sound, Pacific NW to Seattle Marine Aquarium (??-Feb-1967) to SeaWorld San Diego (16-Dec-1969)",SeaWorld San Diego,US,Died,1971-06-16,"Pneumonia, liver necrosis",,,US,1967-02-15
899,Killer Whale; Orca,"NOA0002515, 72",Kilroy,M,e,1966,Capture,1967-02-15,"Puget Sound, Pacific NW",,,"Puget Sound, Pacific NW to Seattle Marine Aquarium (??-Feb-1967) to SeaWorld San Diego (11-Mar-1967) to SeaWorld Aurora (02-May-1971) to SeaWorld San Diego (26-Sep-1971) to SeaWorld Aurora (Spring 1972) to SeaWorld San Diego (17-Sep-1972) to SeaWorld Aurora (Spring 1974) to SeaWorld San Diego (??-Sep-1974) to SeaWorld Aurora (Spring 1976) to SeaWorld San Diego (??-Sep-1976) to SeaWorld Aurora? (24-Apr-1977?) to SeaWorld San Diego (Sep 1977?)",SeaWorld San Diego,US,Died,1978-09-23,Pneumonia,,,US,1967-02-15
900,Bottlenose,NOA0002631,Name Unk.,U,e,,Capture,1967-10-01,Atlantic Ocean?,,,Atlantic Ocean? to SeaWorld San Diego (01-Oct-1967),SeaWorld San Diego,US,Died,1973-09-20,Pneumonia,,,US,1967-10-01
901,Bottlenose,NOA0002630,Name Unk.,U,e,,Capture,1967-12-16,Atlantic Ocean?,,,Atlantic Ocean? to SeaWorld San Diego (16-Dec-1967),SeaWorld San Diego,US,Died,1974-02-28,Pneumonia,,,US,1967-12-16
902,Bottlenose,NOA0002632,Name Unk.,U,e,,Capture,1968-10-21,Atlantic Ocean?,,,Atlantic Ocean? to SeaWorld San Diego (21-Oct-1968),SeaWorld San Diego,US,Died,1973-10-14,Hepatitis,,,US,1968-10-21
903,Bottlenose,"NOA0002711, SWC-TTG-6814",Cindy,F,e,1964,Capture,1968-10-21,Gulf of California,,,Gulf of California to SeaWorld San Diego (21-Oct-1968),SeaWorld San Diego,US,Died,1996-03-06,"Uterine disease, toxic shock",,,US,1968-10-21
904,Bottlenose,"UNK0001240, MH-82-220-TT",E'lua,F,e,1964,Capture,1969-09-17,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to U.S. Navy (25-Sep-1969) to New England Aquarium (01-Nov-1982) to SeaWorld (23-Oct-1986) to SeaWorld San Diego? (??-???-????)",SeaWorld San Diego,US,Died,,-,"Name is misspelled in the MMIR as ""ELVA""",,US,1969-09-17
905,Bottlenose,"NOA0002603, SWC-TT-6936",Athena,F,e,1965,Capture,1969-12-30,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (30-Dec-1969),SeaWorld San Diego,US,Died,1993-05-06,"Thyroid cancer, bronchopneumonia",,,US,1969-12-30
906,Killer Whale; Orca,"NOA0002826, SWC-OO-8628",Knootka,F,e,1966,Capture,1970-03-01,"Pedder Bay, Canada",,,"Pedder Bay, BC to Pedder Bay holding pen (01-Mar-1970) to Sealand of the Pacific (25-Mar-1970) to Japanese Deer Park (22-Apr-1971) to Seven Seas Texas (??-???-1972) to Marineland of Canada (07-Sep-1975) to SeaWorld San Diego (27-Apr-1986)",SeaWorld San Diego,US,Died,1990-03-13,Pneumonia,"Bigg's Killer Whale (possibly distinct sp)., AKA Nootka",,US,1970-03-01
907,Bottlenose,"NOA0002573, AB044",Ab,U,e,,Capture,1970-05-23,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (23-May-1970),SeaWorld San Diego,US,Died,1976-07-05,Liver degeneration,,,US,1970-05-23
908,Bottlenose,"NOA0002604, SWC-TT-7043",Stein,M,e,1966,Capture,1970-05-23,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (23-May-1970),SeaWorld San Diego,US,Died,2007-05-28,Acute hepatic rupture,,,US,1970-05-23
909,Killer Whale; Orca,"NOA0002511, SWC-OO-7601",Winston,M,e,1966,Capture,1970-08-08,"Penn Cove, WA, US",,,"Penn Cove, off Whidbey Island to Sea Pen, Penn Cove (08-Aug-1970) to Seattle Marine Aquarium (??-Aug-1970) to Windsor Safari Park (01-Sep-1970) to SeaWorld San Diego (17-Oct-1976)",SeaWorld San Diego,US,Died,1986-04-28,Chronic cardiovascular failure,"Previously named ""Ramu"" while at Windsor",,US,1970-08-08
910,Bottlenose,NOA0002626,Name Unk.,U,e,,Capture,1971-01-01,Gulf of Mexico?,,,Gulf of Mexico? to SeaWorld San Diego (??-???-1971),SeaWorld San Diego,US,Died,1975-05-20,Hepatosis,,,US,1971-01-01
911,Bottlenose,NOA0002627,Name Unk.,U,e,,Capture,1971-01-01,Gulf of Mexico?,,,Gulf of Mexico? to SeaWorld San Diego (??-???-1971),SeaWorld San Diego,US,Died,1975-05-22,Gastroenteritis,,,US,1971-01-01
912,Bottlenose,NOA0002628,Name Unk.,U,e,,Capture,1971-01-01,Gulf of Mexico?,,,Gulf of Mexico? to SeaWorld San Diego (??-???-1971),SeaWorld San Diego,US,Died,1975-05-30,Brain abscess,,,US,1971-01-01
913,Bottlenose,"NOA0002712, SWC-TTG-7127",Jethro,M,e,1967,Capture,1971-01-30,Gulf of California,,,Gulf of California to SeaWorld San Diego (30-Jan-1971),SeaWorld San Diego,US,Died,1990-11-06,Euthanasia,,,US,1971-01-30
914,Bottlenose,"NOA0002572, AB162",Ab,U,e,,Capture,1971-06-09,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (09-Jun-1971),SeaWorld San Diego,US,Died,1976-09-04,Old age,,,US,1971-06-09
915,Bottlenose,"NOA0002605, SWC-TT-7152",Chico,M,e,,Capture,1971-06-09,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (09-Jun-1971),SeaWorld San Diego,US,Died,1982-01-20,"Old age, renal failure",,,US,1971-06-09
916,Bottlenose,"NOA0002606, SWC-TT-7154",Jiffy,F,e,1956,Capture,1971-06-09,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (09-Jun-1971),SeaWorld San Diego,US,Died,1987-02-11,Cardiopulmonary failure due to old age,,,US,1971-06-09
917,Bottlenose,"NOA0002607, SWC-TT-7157",Speedy,F,e,1956,Capture,1971-06-09,Gulf of Mexico,,,Gulf of Mexico to SeaWorld San Diego (09-Jun-1971),SeaWorld San Diego,US,Died,1992-12-25,"Pulmonary edema, renal calculi",,,US,1971-06-09
918,Killer Whale; Orca,"NOA0002518, 16",Kona,F,e,1967,Capture,1971-08-01,"Penn Cove, WA, US",,,"Penn Cove to Sea Pen, Penn Cove (??-Aug-1971) to SeaWorld San Diego (~ Oct 1971?) to SeaWorld Aurora (Spring 1975) to SeaWorld San Diego (??-Sep-1975)",SeaWorld San Diego,US,Died,1977-09-28,Septicemia/also reported as pulmonary abscession,Possibly in Aurora for the 1977 season as well?,,US,1971-08-01
919,Bottlenose,NOA0002557,Name Unk.,U,e,,Capture,1972-04-09,"Gulf of Mexico, FL, US",,,Gulf of Mexico (Florida) to SeaWorld San Diego (09-Apr-1972),SeaWorld San Diego,US,Died,1973-07-12,Endometritus,"**possible duplicate animal, COD's do not match tho",,US,1972-04-09
920,Bottlenose,"NOA0002608, SWC-TT-7271",Sambo,M,e,1968,Capture,1972-09-04,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (04-Sep-1972)",SeaWorld San Diego,US,Died,1986-01-10,"Senile changes, multiple organ failure",,,US,1972-09-04
921,Bottlenose,NOA0002600,Name Unk.,U,e,,Capture,1972-09-20,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (20-Sep-1972)",SeaWorld San Diego,US,Died,1973-02-11,Abscess,,,US,1972-09-20
922,Bottlenose,"NOA0002609, SWC-TT-7276",,M,e,,Capture,1972-11-05,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (05-Nov-1972)",SeaWorld San Diego,US,Died,1987-05-01,Trauma due to jaw fracture,,,US,1972-11-05
923,"White-sided, Pacific","NOA0002550, SWC-LO-119",Scorpio,M,e,,Capture,1972-12-01,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (~ Dec 1972?)",SeaWorld San Diego,US,Died,1978-12-29,Liver failure,,,US,1972-12-01
924,"White-sided, Pacific",NOA0002547,,U,e,,Capture,1972-12-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Dec-1972)",SeaWorld San Diego,US,Died,1972-12-26,Biliary obstruction,,,US,1972-12-10
925,"White-sided, Pacific",NOA0002553,,U,e,,Capture,1972-12-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Dec-1972)",SeaWorld San Diego,US,Died,1973-02-04,Hemorrhage,,,US,1972-12-10
926,Bottlenose,NOA0002599,Name Unk.,U,e,,Capture,1972-12-12,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (12-Dec-1972)",SeaWorld San Diego,US,Died,1972-12-31,Adrenal stress,,,US,1972-12-12
927,Bottlenose,"NOA0002563, AB279",Ab,F,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1979-09-23,"Acute pneumonia, renal calculi",,,US,1972-12-15
928,Bottlenose,"NOA0002569, AB281",Ab,U,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1976-12-15,Pancreatitis,,,US,1972-12-15
929,Bottlenose,"NOA0002562, AB284",Ab,M,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1979-07-17,"Cardiac insufficiency, chronic pulmonary edema",,,US,1972-12-15
930,Bottlenose,"NOA0002570, AB286",Ab,U,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1976-09-30,Pneumonia,,,US,1972-12-15
931,Bottlenose,NOA0002568,Name Unk.,U,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1976-07-23,Lung abscess,,,US,1972-12-15
932,Bottlenose,"NOA0002629, AB 282",Pisces,M,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1974-04-05,Pneumonitis,,,US,1972-12-15
933,Bottlenose,"NOA0002621, 6",Sagittarius,U,e,,Capture,1972-12-15,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to SeaWorld San Diego (15-Dec-1972)",SeaWorld San Diego,US,Died,1974-07-31,Bacterial septicemia,,,US,1972-12-15
934,"White-sided, Pacific","NOA0002546, SW5",,U,e,,Capture,1972-12-17,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (17-Dec-1972)",SeaWorld San Diego,US,Died,1974-01-03,Toxemia,,,US,1972-12-17
935,"White-sided, Pacific","NOA0002552, SWC-LO-116",,M,e,,Capture,1972-12-17,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (17-Dec-1972)",SeaWorld San Diego,US,Died,1982-09-13,"Old age, pulmonary issues",,,US,1972-12-17
936,"White-sided, Pacific","NOA0002554, SWC-LO-124",Nancy,F,e,,Capture,1972-12-17,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (17-Dec-1972)",SeaWorld San Diego,US,Died,2002-09-10,"Severe atherosclerosis, myocardial (...)",Last white-sided dolphin in San Diego.,,US,1972-12-17
937,Bottlenose,"NOA0002635, SWC-TT-8013",Madonna,F,e,1947,Capture,1972-12-18,"Unknown, US",,,Unknown to Quinlan Marine Attractions (??-???-????) to SeaWorld San Diego (06-Aug-1980),SeaWorld San Diego,US,Died,1981-04-12,Old age,"May have been exhibited at Sea World of Ohio but her history at Sea World is unknown, also listed in the MMIR as #UNK0001385",,US,1972-12-18
938,"White-sided, Pacific","NOA0002551, SWC-LO-121",,M,e,,Capture,1972-12-20,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (1972 / 1973?)",SeaWorld San Diego,US,Died,1979-08-24,Pneumonia,,,US,1972-12-20
939,"White-sided, Pacific","NOA0002543, SWC-LO-128",Gemini,M,e,,Capture,1973-03-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Mar-1973)",SeaWorld San Diego,US,Died,1981-01-15,Viral pulmonary congestion,,,US,1973-03-10
940,"White-sided, Pacific","NOA0002540, SWC-LO-125",,M,e,,Capture,1973-03-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Mar-1973)",SeaWorld San Diego,US,Died,1973-05-10,Erysipelas,,,US,1973-03-10
941,"White-sided, Pacific","NOA0002541, SWC-LO-126",,M,e,,Capture,1973-03-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Mar-1973)",SeaWorld San Diego,US,Died,1973-12-10,Bacterial infection,,,US,1973-03-10
942,"White-sided, Pacific","NOA0002542, SWC-LO-127",,M,e,,Capture,1973-03-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Mar-1973)",SeaWorld San Diego,US,Died,1973-12-26,Bacterial infection,,,US,1973-03-10
943,"White-sided, Pacific",NOA0002548,Name Unk,U,e,,Capture,1973-03-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Mar-1973)",SeaWorld San Diego,US,Died,1973-05-10,Bacterial septicemia,,,US,1973-03-10
944,"White-sided, Pacific",NOA0002549,,U,e,,Capture,1973-06-01,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (01-Jun-1973?)",SeaWorld San Diego,US,Died,1973-08-17,Anorexia,,,US,1973-06-01
